Invoice No,Item Name,Qty,Amount,Date,Rate,CGST%,CGST,SGST%,SGST,IGST%,IGST,SlNo
756,VAY BAND 1401 BLACK MATT,500.00,2377.70,22-02-24,4.03,9.00,181.35,9.00,181.35,0.00,0.00,3496
756,VAY BAND 1401GL BLACK GLOSSY,500.00,4124.10,22-02-24,6.99,9.00,314.55,9.00,314.55,0.00,0.00,3497
756,VAY BAND 1873,500.00,2554.70,22-02-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3498
756,VAY BAND1114HG,500.00,4124.10,22-02-24,6.99,9.00,314.55,9.00,314.55,0.00,0.00,3499
756,VB-1011 MT(0.45MMX22MM),500.00,2124.00,22-02-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3500
756,VB-1113 MAT OFF-WHITE (0.45MMX22MM),500.00,2124.00,22-02-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3501
756,VB-1291 ELECTRIC BLUE (0.45MMX22MM),500.00,2124.00,22-02-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3502
757,VAY BAND 5771,50.00,274.94,23-02-24,4.66,9.00,20.97,9.00,20.97,0.00,0.00,3503
757,VAY BAND REALWOOD LIGHT MAT,150.00,824.82,23-02-24,4.66,9.00,62.91,9.00,62.91,0.00,0.00,3504
757,VAY BAND1114HG,100.00,849.60,23-02-24,7.20,9.00,64.80,9.00,64.80,0.00,0.00,3505
757,VB-1011 MT(0.45MMX22MM),150.00,637.20,23-02-24,3.60,9.00,48.60,9.00,48.60,0.00,0.00,3506
758,VAY BAND 10659,100.00,510.94,23-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3507
758,VAY BAND 30029MT,100.00,510.94,23-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3508
758,VAY BAND 30034MT,100.00,510.94,23-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3509
758,VAY BAND 30072MT,250.00,1277.34,23-02-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3510
758,VAY BAND 30167MT,100.00,510.94,23-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3511
758,VAY BAND 30216MT,100.00,510.94,23-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3512
758,VAY BAND 5373MT,100.00,510.94,23-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3513
758,VAY BAND 5465MT,200.00,1021.88,23-02-24,4.33,9.00,77.94,9.00,77.94,0.00,0.00,3514
758,VAY BAND 5771,100.00,510.94,23-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3515
758,VAY BAND 6987,100.00,510.94,23-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3516
759,VAY BAND 10485,250.00,1374.70,24-02-24,4.66,9.00,104.85,9.00,104.85,0.00,0.00,3517
759,VAY BAND 5772,150.00,824.82,24-02-24,4.66,9.00,62.91,9.00,62.91,0.00,0.00,3518
760,VAY BAND 10944,750.00,3832.04,24-02-24,4.33,9.00,292.27,9.00,292.27,0.00,0.00,3519
760,VAY BAND 1113HG(OFF-WHITE),250.00,2062.06,24-02-24,6.99,9.00,157.28,9.00,157.28,0.00,0.00,3520
760,VAY BAND1114HG,250.00,2062.06,24-02-24,6.99,9.00,157.28,9.00,157.28,0.00,0.00,3521
760,VB-1011 MT(0.45MMX22MM),250.00,1062.00,24-02-24,3.60,9.00,81.00,9.00,81.00,0.00,0.00,3522
760,VB-1113 MAT OFF-WHITE (0.45MMX22MM),250.00,1062.00,24-02-24,3.60,9.00,81.00,9.00,81.00,0.00,0.00,3523
761,VAY BAND 5772,250.00,1374.70,24-02-24,4.66,9.00,104.85,9.00,104.85,0.00,0.00,3524
762,VAY BAND 1013,1000.00,5003.20,26-02-24,4.24,9.00,381.60,9.00,381.60,0.00,0.00,3525
762,VAY BAND 10450,250.00,1250.80,26-02-24,4.24,9.00,95.40,9.00,95.40,0.00,0.00,3526
762,VAY BAND 1261HG (DARK GREY),250.00,2000.10,26-02-24,6.78,9.00,152.55,9.00,152.55,0.00,0.00,3527
762,VAY BAND 1313 HG CLUD GREY,250.00,2000.10,26-02-24,6.78,9.00,152.55,9.00,152.55,0.00,0.00,3528
762,VAY BAND 1313 MT CLUD GREY,250.00,1188.86,26-02-24,4.03,9.00,90.68,9.00,90.68,0.00,0.00,3529
762,VAY BAND 1873,250.00,1250.80,26-02-24,4.24,9.00,95.40,9.00,95.40,0.00,0.00,3530
762,VAY BAND1114HG,750.00,6000.30,26-02-24,6.78,9.00,457.65,9.00,457.65,0.00,0.00,3531
762,VB-1044 (0.45MMX22MM),250.00,1162.30,26-02-24,3.94,9.00,88.65,9.00,88.65,0.00,0.00,3532
762,VB-1113 MAT OFF-WHITE (0.45MMX22MM),750.00,3186.00,26-02-24,3.60,9.00,243.00,9.00,243.00,0.00,0.00,3533
762,VB-1803 ASH DARK(0.45MMX22MM),250.00,1162.30,26-02-24,3.94,9.00,88.65,9.00,88.65,0.00,0.00,3534
763,VAY BAND 10659,1250.00,6386.74,26-02-24,4.33,9.00,487.12,9.00,487.12,0.00,0.00,3535
763,VAY BAND 5373MT,500.00,2554.70,26-02-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3536
763,VB-5375 SATURNO WALNUT(0.45MMX22MM),500.00,2324.60,26-02-24,3.94,9.00,177.30,9.00,177.30,0.00,0.00,3537
764,VAY BAND 10485,150.00,824.82,26-02-24,4.66,9.00,62.91,9.00,62.91,0.00,0.00,3538
765,VAY BAND 1013,500.00,2554.70,27-02-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3539
765,VAY BAND 10659,500.00,2554.70,27-02-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3540
765,VAY BAND 1113HG(OFF-WHITE),250.00,2062.06,27-02-24,6.99,9.00,157.28,9.00,157.28,0.00,0.00,3541
765,VAY BAND 11510,500.00,2554.70,27-02-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3542
765,VAY BAND 1873,500.00,2554.70,27-02-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3543
765,VAY BAND REALWOOD-2 DARK MAT,500.00,2554.70,27-02-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3544
765,VAY BAND1114HG,750.00,6186.14,27-02-24,6.99,9.00,471.82,9.00,471.82,0.00,0.00,3545
766,VAY BAND 10450,500.00,2501.60,27-02-24,4.24,9.00,190.80,9.00,190.80,0.00,0.00,3546
766,VAY BAND 1113HG(OFF-WHITE),500.00,4000.20,27-02-24,6.78,9.00,305.10,9.00,305.10,0.00,0.00,3547
766,VAY BAND 1267 LITE GREY,300.00,1426.62,27-02-24,4.03,9.00,108.81,9.00,108.81,0.00,0.00,3548
766,VAY BAND 1313 HG CLUD GREY,250.00,2000.10,27-02-24,6.78,9.00,152.55,9.00,152.55,0.00,0.00,3549
766,VAY BAND 1873,250.00,1250.80,27-02-24,4.24,9.00,95.40,9.00,95.40,0.00,0.00,3550
766,VAY BAND 19074,500.00,2501.60,27-02-24,4.24,9.00,190.80,9.00,190.80,0.00,0.00,3551
766,VAY BAND 30072MT,500.00,2501.60,27-02-24,4.24,9.00,190.80,9.00,190.80,0.00,0.00,3552
766,VAY BAND 5095MT,300.00,1500.96,27-02-24,4.24,9.00,114.48,9.00,114.48,0.00,0.00,3553
766,VAY BAND REALWOOD LIGHT MAT,300.00,1500.96,27-02-24,4.24,9.00,114.48,9.00,114.48,0.00,0.00,3554
767,VAY BAND 10485,200.00,1021.88,27-02-24,4.33,9.00,77.94,9.00,77.94,0.00,0.00,3555
768,VB-1299 NAVY BLUE (0.45MMX22MM),100.00,424.80,27-02-24,3.60,9.00,32.40,9.00,32.40,0.00,0.00,3556
769,VAY BAND 1013,200.00,1043.12,27-02-24,4.42,9.00,79.56,9.00,79.56,0.00,0.00,3557
769,VAY BAND 10485,250.00,1303.90,27-02-24,4.42,9.00,99.45,9.00,99.45,0.00,0.00,3558
769,VAY BAND 11510,250.00,1303.90,27-02-24,4.42,9.00,99.45,9.00,99.45,0.00,0.00,3559
769,VAY BAND 1401GL BLACK GLOSSY,250.00,2124.00,27-02-24,7.20,9.00,162.00,9.00,162.00,0.00,0.00,3560
769,VAY BAND REALWOOD LIGHT MAT 40MMX50MTR,50.00,650.18,27-02-24,11.02,9.00,49.59,9.00,49.59,0.00,0.00,3561
770,VAY BAND 30086MT,50.00,274.94,27-02-24,4.66,9.00,20.97,9.00,20.97,0.00,0.00,3562
771,VAY BAND 10659,50.00,274.94,28-02-24,4.66,9.00,20.97,9.00,20.97,0.00,0.00,3563
772,VAY BAND 10485,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3564
772,VAY BAND 10659,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3565
772,VAY BAND 10944,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3566
772,VAY BAND 1267 LITE GREY,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3567
772,VAY BAND 19070,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3568
772,VAY BAND 19074,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3569
772,VAY BAND 5063MT,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3570
772,VAY BAND 5095MT,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3571
772,VAY BAND 5170MT,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3572
772,VAY BAND 5771,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3573
772,VAY BAND 5773,100.00,501.50,29-02-24,4.25,9.00,38.25,9.00,38.25,0.00,0.00,3574
773,VAY BAND 10659,150.00,766.42,29-02-24,4.33,9.00,58.46,9.00,58.46,0.00,0.00,3575
773,VAY BAND 1261HG (DARK GREY),150.00,1237.22,29-02-24,6.99,9.00,94.36,9.00,94.36,0.00,0.00,3576
773,VAY BAND 1267 LITE GREY,150.00,713.30,29-02-24,4.03,9.00,54.40,9.00,54.40,0.00,0.00,3577
773,VAY BAND 1313 HG CLUD GREY,150.00,1237.22,29-02-24,6.99,9.00,94.36,9.00,94.36,0.00,0.00,3578
773,VAY BAND 1313 MT CLUD GREY,150.00,713.30,29-02-24,4.03,9.00,54.40,9.00,54.40,0.00,0.00,3579
773,VAY BAND REALWOOD LIGHT MAT,250.00,1277.34,29-02-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3580
773,VB-1261 MAT(0.45MMX22MM),150.00,637.20,29-02-24,3.60,9.00,48.60,9.00,48.60,0.00,0.00,3581
774,VAY BAND 10659,500.00,2749.40,29-02-24,4.66,9.00,209.70,9.00,209.70,0.00,0.00,3582
775,VAY BAND 10659,250.00,1277.34,29-02-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3583
775,VAY BAND 10944,150.00,766.42,29-02-24,4.33,9.00,58.46,9.00,58.46,0.00,0.00,3584
775,VAY BAND 1101HG LIGHT GREY,100.00,824.82,29-02-24,6.99,9.00,62.91,9.00,62.91,0.00,0.00,3585
775,VAY BAND 1267 LITE GREY,100.00,475.54,29-02-24,4.03,9.00,36.27,9.00,36.27,0.00,0.00,3586
775,VAY BAND 5772,100.00,510.94,29-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3587
775,VAY BAND 5773,100.00,510.94,29-02-24,4.33,9.00,38.97,9.00,38.97,0.00,0.00,3588
775,VAY BAND REALWOOD LIGHT MAT,250.00,1277.34,29-02-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3589
775,VB-1261 MAT(0.45MMX22MM),150.00,637.20,29-02-24,3.60,9.00,48.60,9.00,48.60,0.00,0.00,3590
776,VAY BAND 5095MT,50.00,274.94,29-02-24,4.66,9.00,20.97,9.00,20.97,0.00,0.00,3591
777,VAY BAND 5772,150.00,824.82,02-03-24,4.66,9.00,62.91,9.00,62.91,0.00,0.00,3592
778,VAY BAND 19071,250.00,1374.70,02-03-24,4.66,9.00,104.85,9.00,104.85,0.00,0.00,3593
779,VAY BAND 19070,150.00,824.82,02-03-24,4.66,9.00,62.91,9.00,62.91,0.00,0.00,3594
779,VAY BAND REALWOOD LIGHT MAT,100.00,549.88,02-03-24,4.66,9.00,41.94,9.00,41.94,0.00,0.00,3595
779,VAY BAND REALWOOD-2 DARK MAT,100.00,549.88,02-03-24,4.66,9.00,41.94,9.00,41.94,0.00,0.00,3596
779,VB-1011 MT(0.45MMX22MM),100.00,424.80,02-03-24,3.60,9.00,32.40,9.00,32.40,0.00,0.00,3597
779,VB-1113 MAT OFF-WHITE (0.45MMX22MM),200.00,849.60,02-03-24,3.60,9.00,64.80,9.00,64.80,0.00,0.00,3598
780,VAY BAND 30086MT,50.00,254.88,02-03-24,4.32,9.00,19.44,9.00,19.44,0.00,0.00,3599
781,VAY BAND 10659,250.00,1303.90,04-03-24,4.42,9.00,99.45,9.00,99.45,0.00,0.00,3600
781,VB-1011 MT(0.45MMX22MM),500.00,2124.00,04-03-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3601
781,VB-1140 BAGE (0.45MMX22MM),250.00,1062.00,04-03-24,3.60,9.00,81.00,9.00,81.00,0.00,0.00,3602
782,VAY BAND 1011MT(P-WHITE) 40MMX50MTR,50.00,475.54,04-03-24,8.06,9.00,36.27,9.00,36.27,0.00,0.00,3603
782,VAY BAND 10485 40MM,50.00,650.78,04-03-24,11.03,9.00,49.64,9.00,49.64,0.00,0.00,3604
782,VAY BAND 10659,250.00,1277.34,04-03-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3605
782,VAY BAND 19070,250.00,1277.34,04-03-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3606
782,VAY BAND 19071,250.00,1277.34,04-03-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3607
782,VAY BAND 19079,150.00,766.42,04-03-24,4.33,9.00,58.46,9.00,58.46,0.00,0.00,3608
782,VB-1113 MAT OFF-WHITE (0.45MMX22MM),250.00,1062.00,04-03-24,3.60,9.00,81.00,9.00,81.00,0.00,0.00,3609
783,VAY BAND 19079,50.00,274.94,04-03-24,4.66,9.00,20.97,9.00,20.97,0.00,0.00,3610
783,VB-1113 MAT OFF-WHITE (0.45MMX22MM),50.00,212.40,04-03-24,3.60,9.00,16.20,9.00,16.20,0.00,0.00,3611
784,VAY BAND 19071,250.00,1374.70,05-03-24,4.66,9.00,104.85,9.00,104.85,0.00,0.00,3612
784,VB-1140 BAGE (0.45MMX22MM),50.00,212.40,05-03-24,3.60,9.00,16.20,9.00,16.20,0.00,0.00,3613
785,VAY BAND 11510,100.00,549.88,05-03-24,4.66,9.00,41.94,9.00,41.94,0.00,0.00,3614
785,VAY BAND 5373MT,100.00,549.88,05-03-24,4.66,9.00,41.94,9.00,41.94,0.00,0.00,3615
785,VAY BAND REALWOOD LIGHT MAT,100.00,549.88,05-03-24,4.66,9.00,41.94,9.00,41.94,0.00,0.00,3616
786,VAY BAND 11510 40MM,50.00,650.78,05-03-24,11.03,9.00,49.64,9.00,49.64,0.00,0.00,3617
787,VAY BAND 10659,250.00,1374.70,05-03-24,4.66,9.00,104.85,9.00,104.85,0.00,0.00,3618
787,VAY BAND 19079,100.00,549.88,05-03-24,4.66,9.00,41.94,9.00,41.94,0.00,0.00,3619
788,VAY BAND 10659,150.00,824.82,05-03-24,4.66,9.00,62.91,9.00,62.91,0.00,0.00,3620
789,VB-1291 ELECTRIC BLUE (0.45MMX22MM),150.00,637.20,05-03-24,3.60,9.00,48.60,9.00,48.60,0.00,0.00,3621
790,VAY BAND 1261HG (DARK GREY),400.00,3299.28,05-03-24,6.99,9.00,251.64,9.00,251.64,0.00,0.00,3622
790,VAY BAND 1267 LITE GREY,50.00,237.78,05-03-24,4.03,9.00,18.14,9.00,18.14,0.00,0.00,3623
790,VAY BAND 1401 BLACK MATT,100.00,475.54,05-03-24,4.03,9.00,36.27,9.00,36.27,0.00,0.00,3624
790,VAY BAND 1401GL BLACK GLOSSY,100.00,824.82,05-03-24,6.99,9.00,62.91,9.00,62.91,0.00,0.00,3625
790,VAY BAND 1873,250.00,1277.34,05-03-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3626
790,VAY BAND 19074,250.00,1277.34,05-03-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3627
790,VAY BAND 6987,250.00,1277.34,05-03-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3628
790,VAY BAND REALWOOD-2 DARK MAT,500.00,2554.70,05-03-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3629
790,VAY BAND1114HG,200.00,1649.64,05-03-24,6.99,9.00,125.82,9.00,125.82,0.00,0.00,3630
790,VB-1044 (0.45MMX22MM),250.00,1162.30,05-03-24,3.94,9.00,88.65,9.00,88.65,0.00,0.00,3631
790,VB-1113 MAT OFF-WHITE (0.45MMX22MM),500.00,2124.00,05-03-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3632
790,VB-1140 BAGE (0.45MMX22MM),50.00,212.40,05-03-24,3.60,9.00,16.20,9.00,16.20,0.00,0.00,3633
791,VAY BAND 10659,500.00,2554.70,06-03-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3634
791,VAY BAND 1113HG(OFF-WHITE),500.00,4124.10,06-03-24,6.99,9.00,314.55,9.00,314.55,0.00,0.00,3635
791,VAY BAND 1313 HG CLUD GREY,150.00,1237.22,06-03-24,6.99,9.00,94.36,9.00,94.36,0.00,0.00,3636
791,VAY BAND 1313 MT CLUD GREY,150.00,713.30,06-03-24,4.03,9.00,54.40,9.00,54.40,0.00,0.00,3637
791,VAY BAND 30029MT,500.00,2554.70,06-03-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3638
791,VAY BAND 30054MT,500.00,2554.70,06-03-24,4.33,9.00,194.85,9.00,194.85,0.00,0.00,3639
791,VAY BAND REALWOOD-2 DARK MAT,250.00,1277.34,06-03-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3640
791,VAY BAND1114HG,500.00,4124.10,06-03-24,6.99,9.00,314.55,9.00,314.55,0.00,0.00,3641
791,VB-1011 MT(0.45MMX22MM),500.00,2124.00,06-03-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3642
791,VB-1113 MAT OFF-WHITE (0.45MMX22MM),500.00,2124.00,06-03-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3643
792,VAY BAND1114HG,500.00,4124.10,06-03-24,6.99,9.00,314.55,9.00,314.55,0.00,0.00,3644
792,VB-1011 MT(0.45MMX22MM),500.00,2124.00,06-03-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3645
792,VB-1113 MAT OFF-WHITE (0.45MMX22MM),500.00,2124.00,06-03-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3646
792,VB-1803 ASH DARK(0.45MMX22MM),250.00,1162.30,06-03-24,3.94,9.00,88.65,9.00,88.65,0.00,0.00,3647
793,VAY BAND 19071,500.00,2749.40,06-03-24,4.66,9.00,209.70,9.00,209.70,0.00,0.00,3648
793,VB-1291 ELECTRIC BLUE (0.45MMX22MM),50.00,212.40,06-03-24,3.60,9.00,16.20,9.00,16.20,0.00,0.00,3649
794,VAY BAND 1013,250.00,1277.34,06-03-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3650
794,VAY BAND 10659,250.00,1277.34,06-03-24,4.33,9.00,97.42,9.00,97.42,0.00,0.00,3651
794,VAY BAND 1261HG (DARK GREY),150.00,1237.22,06-03-24,6.99,9.00,94.36,9.00,94.36,0.00,0.00,3652
794,VAY BAND 1873,200.00,1021.88,06-03-24,4.33,9.00,77.94,9.00,77.94,0.00,0.00,3653
794,VAY BAND 5773,150.00,766.42,06-03-24,4.33,9.00,58.46,9.00,58.46,0.00,0.00,3654
794,VAY BAND1114HG,250.00,2062.06,06-03-24,6.99,9.00,157.28,9.00,157.28,0.00,0.00,3655
795,VAY BAND 10659,300.00,1564.68,06-03-24,4.42,9.00,119.34,9.00,119.34,0.00,0.00,3656
795,VAY BAND REALWOOD LIGHT MAT,300.00,1564.68,06-03-24,4.42,9.00,119.34,9.00,119.34,0.00,0.00,3657
795,VAY BAND REALWOOD-2 DARK MAT,300.00,1564.68,06-03-24,4.42,9.00,119.34,9.00,119.34,0.00,0.00,3658
795,VB-1121 IVORY (0.45MMX22MM),100.00,424.80,06-03-24,3.60,9.00,32.40,9.00,32.40,0.00,0.00,3659
796,VAY BAND 10659,200.00,1043.12,06-03-24,4.42,9.00,79.56,9.00,79.56,0.00,0.00,3660
796,VAY BAND 1313 HG CLUD GREY,200.00,1692.12,06-03-24,7.17,9.00,129.06,9.00,129.06,0.00,0.00,3661
796,VAY BAND 1735,150.00,782.34,06-03-24,4.42,9.00,59.67,9.00,59.67,0.00,0.00,3662
796,VAY BAND 1873,150.00,782.34,06-03-24,4.42,9.00,59.67,9.00,59.67,0.00,0.00,3663
796,VAY BAND REALWOOD LIGHT MAT,50.00,260.78,06-03-24,4.42,9.00,19.89,9.00,19.89,0.00,0.00,3664
796,VB-1815 (0.45MMX22MM),250.00,1162.30,06-03-24,3.94,9.00,88.65,9.00,88.65,0.00,0.00,3665
797,VAY BAND 1313 HG CLUD GREY,250.00,2115.14,06-03-24,7.17,9.00,161.32,9.00,161.32,0.00,0.00,3666
798,VAY BAND 1113MT (0.8MM),500.00,4495.80,06-03-24,7.62,9.00,342.90,9.00,342.90,0.00,0.00,3667
798,VB-1113 MAT OFF-WHITE (0.45MMX22MM),500.00,2124.00,06-03-24,3.60,9.00,162.00,9.00,162.00,0.00,0.00,3668
799,VAY BAND 10450,50.00,274.94,07-03-24,4.66,9.00,20.97,9.00,20.97,0.00,0.00,3669
800,VAY BAND 10485,200.00,1003.00,08-03-24,4.25,9.00,76.50,9.00,76.50,0.00,0.00,3670
800,VAY BAND 10659,200.00,1003.00,08-03-24,4.25,9.00,76.50,9.00,76.50,0.00,0.00,3671
800,VAY BAND 1267 LITE GREY,200.00,951.08,08-03-24,4.03,9.00,72.54,9.00,72.54,0.00,0.00,3672
800,VAY BAND 1873,200.00,1003.00,08-03-24,4.25,9.00,76.50,9.00,76.50,0.00,0.00,3673
800,VAY BAND 19071,200.00,1003.00,08-03-24,4.25,9.00,76.50,9.00,76.50,0.00,0.00,3674
800,VAY BAND 5465MT,200.00,1003.00,08-03-24,4.25,9.00,76.50,9.00,76.50,0.00,0.00,3675
800,VAY BAND 5772,200.00,1003.00,08-03-24,4.25,9.00,76.50,9.00,76.50,0.00,0.00,3676
800,VAY BAND REALWOOD LIGHT MAT,200.00,1003.00,08-03-24,4.25,9.00,76.50,9.00,76.50,0.00,0.00,3677
800,VAY BAND REALWOOD-2 DARK MAT,200.00,1003.00,08-03-24,4.25,9.00,76.50,9.00,76.50,0.00,0.00,3678
800,VB-1121 IVORY (0.45MMX22MM),200.00,849.60,08-03-24,3.60,9.00,64.80,9.00,64.80,0.00,0.00,3679
800,VB-1140 BAGE (0.45MMX22MM),200.00,849.60,08-03-24,3.60,9.00,64.80,9.00,64.80,0.00,0.00,3680
800,VB-1261 MAT(0.45MMX22MM),200.00,849.60,08-03-24,3.60,9.00,64.80,9.00,64.80,0.00,0.00,3681
800,VB-1313MT(0.45MMX22MM),200.00,849.60,08-03-24,3.60,9.00,64.80,9.00,64.80,0.00,0.00,3682
800,VB-1803 ASH DARK(0.45MMX22MM),200.00,929.84,08-03-24,3.94,9.00,70.92,9.00,70.92,0.00,0.00,3683
800,VB-1815 (0.45MMX22MM),200.00,929.84,08-03-24,3.94,9.00,70.92,9.00,70.92,0.00,0.00,3684
801,VAY BAND REALWOOD-2 DARK MAT,200.00,1099.76,08-03-24,4.66,9.00,83.88,9.00,83.88,0.00,0.00,3685
801,VB-1011 MT(0.45MMX22MM),50.00,212.40,08-03-24,3.60,9.00,16.20,9.00,16.20,0.00,0.00,3686
802,VAY BAND 1013 40 MM,150.00,1952.30,12-03-24,11.03,9.00,148.90,9.00,148.90,0.00,0.00,3687
803,VAY BAND 10659,500.00,2749.40,12-03-24,4.66,9.00,209.70,9.00,209.70,0.00,0.00,3688
804,VAY BAND 5772,250.00,1303.90,12-03-24,4.42,9.00,99.45,9.00,99.45,0.00,0.00,3689
804,VB-1113 MAT OFF-WHITE (0.45MMX22MM),750.00,3186.00,12-03-24,3.60,9.00,243.00,9.00,243.00,0.00,0.00,3690
805,VAY BAND 10485,150.00,824.82,12-03-24,4.66,9.00,62.91,9.00,62.91,0.00,0.00,3691
805,VAY BAND 10485 40MM,50.00,650.78,12-03-24,11.03,9.00,49.64,9.00,49.64,0.00,0.00,3692
805,VAY BAND 10659 40MM,50.00,650.18,12-03-24,11.02,9.00,49.59,9.00,49.59,0.00,0.00,3693
805,VAY BAND 19071,150.00,824.82,12-03-24,4.66,9.00,62.91,9.00,62.91,0.00,0.00,3694
805,VAY BAND 19079,100.00,549.88,12-03-24,4.66,9.00,41.94,9.00,41.94,0.00,0.00,3695
805,VAY BAND REALWOOD LIGHT MAT,100.00,549.88,12-03-24,4.66,9.00,41.94,9.00,41.94,0.00,0.00,3696
806,VAY BAND 10450,450.00,2299.22,12-03-24,4.33,9.00,175.36,9.00,175.36,0.00,0.00,3697
806,VAY BAND 10485,300.00,1532.82,12-03-24,4.33,9.00,116.91,9.00,116.91,0.00,0.00,3698
806,VAY BAND 1261HG (DARK GREY),250.00,2062.06,12-03-24,6.99,9.00,157.28,9.00,157.28,0.00,0.00,3699
806,VAY BAND 1313 HG CLUD GREY,250.00,2062.06,12-03-24,6.99,9.00,157.28,9.00,157.28,0.00,0.00,3700
807,VAY BAND 1113HG(OFF-WHITE),250.00,2124.00,12-03-24,7.20,9.00,162.00,9.00,162.00,0.00,0.00,3701
807,VAY BAND 1401GL BLACK GLOSSY,100.00,849.60,12-03-24,7.20,9.00,64.80,9.00,64.80,0.00,0.00,3702
807,VAY BAND 19074,100.00,549.88,12-03-24,4.66,9.00,41.94,9.00,41.94,0.00,0.00,3703
807,VAY BAND REALWOOD LIGHT MAT,150.00,824.82,12-03-24,4.66,9.00,62.91,9.00,62.91,0.00,0.00,3704
807,VB-1011 MT(0.45MMX22MM),250.00,1062.00,12-03-24,3.60,9.00,81.00,9.00,81.00,0.00,0.00,3705
808,VAY BAND 10485,400.00,2043.76,13-03-24,4.33,9.00,155.88,9.00,155.88,0.00,0.00,3706
808,VAY BAND 1113HG(OFF-WHITE),250.00,2062.06,13-03-24,6.99,9.00,157.28,9.00,157.28,0.00,0.00,3707
808,VB-1011 MT(0.45MMX22MM),250.00,1062.00,13-03-24,3.60,9.00,81.00,9.00,81.00,0.00,0.00,3708
808,VB-1113 MAT OFF-WHITE (0.45MMX22MM),250.00,1062.00,13-03-24,3.60,9.00,81.00,9.00,81.00,0.00,0.00,3709
809,VAY BAND 10659 40MM,50.00,650.18,13-03-24,11.02,9.00,49.59,9.00,49.59,0.00,0.00,3710
810,VAY BAND 1261HG (DARK GREY),300.00,2548.80,14-03-24,7.20,9.00,194.40,9.00,194.40,0.00,0.00,3711
810,VAY BAND 1267 LITE GREY,300.00,1426.62,14-03-24,4.03,9.00,108.81,9.00,108.81,0.00,0.00,3712
810,VAY BAND 5063MT,150.00,782.34,14-03-24,4.42,9.00,59.67,9.00,59.67,0.00,0.00,3713
810,VAY BAND REALWOOD-2 DARK MAT,250.00,1303.90,14-03-24,4.42,9.00,99.45,9.00,99.45,0.00,0.00,3714
811,VAY BAND 11510 40MM,100.00,1301.54,14-03-24,11.03,9.00,99.27,9.00,99.27,0.00,0.00,3715
